"ROW_ID","ROW_VERSION","participant_id","dt_response","week","happ_bh","happ_f","happ_fts","happ_inc","happ_ir","happ_iw","happ_m","happ_mdi","happ_mh","happ_o","happ_o_description"
"15660","10","YELLOW-00037","2014-08-19 18:58:34+00:00","1","0","0","0","0","0","0","0","1","0","0","0"
"15661","10","YELLOW-00037","2014-09-16 15:34:42+00:00","5","0","0","0","0","0","0","0","1","0","0","0"
"15662","10","YELLOW-00038","2014-08-28 23:39:01+00:00","2","1","1","0","0","0","0","0","0","0","0","0"
"15663","10","YELLOW-00040","2014-08-20 03:24:09+00:00","1","0","0","0","0","0","0","1","0","1","0","0"
"15664","10","YELLOW-00040","2014-09-17 16:01:03+00:00","5","0","0","0","0","0","0","1","0","1","0","0"
"15665","10","YELLOW-00040","2014-10-15 16:09:01+00:00","9","1","0","0","0","0","0","1","0","1","0","0"
"15666","10","YELLOW-00040","2014-11-12 17:06:22+00:00","13","1","0","0","0","0","0","1","0","1","0","0"
"15667","10","YELLOW-00043","2014-08-22 17:17:32+00:00","1","1","0","0","0","0","0","1","1","0","0","0"
"15668","10","YELLOW-00043","2014-09-20 00:06:07+00:00","5","0","0","0","0","0","1","0","0","1","0","0"
"15669","10","YELLOW-00043","2014-10-17 19:04:30+00:00","9","0","0","0","0","0","0","0","0","1","0","0"
"15670","10","YELLOW-00043","2014-11-14 20:09:43+00:00","13","0","0","0","0","1","0","0","0","1","0","0"
"15671","10","YELLOW-00044","2014-08-22 18:21:47+00:00","1","1","0","0","0","1","1","1","1","1","0","0"
"15672","10","YELLOW-00044","2014-09-19 19:08:33+00:00","5","1","0","0","0","1","1","1","1","1","1","My last Dr stopped returning my calls in may. and my medication will soon run out"
"15673","10","YELLOW-00045","2014-08-23 05:12:52+00:00","1","1","1","0","0","1","1","1","1","1","0","0"
"15674","10","YELLOW-00045","2014-09-21 01:48:01+00:00","5","0","0","0","0","0","0","1","0","0","0","0"
"15675","10","YELLOW-00046","2014-08-25 07:43:20+00:00","1","1","1","0","0","1","1","1","1","1","0","0"
"15676","10","YELLOW-00046","2014-09-23 21:07:39+00:00","5","0","0","0","0","1","1","1","1","1","0","0"
"15677","10","YELLOW-00046","2014-10-20 18:07:57+00:00","9","1","0","0","0","0","0","1","1","1","0","0"
"15678","10","YELLOW-00047","2014-08-29 20:27:07+00:00","1","0","0","0","0","0","0","1","0","0","0","0"
"15679","10","YELLOW-00047","2014-09-27 16:04:49+00:00","5","0","0","0","0","0","0","1","1","0","1","to get a gage on my own feelings. to improve my own life"
"15680","10","YELLOW-00047","2014-10-24 16:01:42+00:00","9","0","0","0","0","0","0","1","1","1","0","0"
"15681","10","YELLOW-00047","2014-11-22 18:00:39+00:00","13","0","0","0","0","1","1","1","0","1","1","Just to feel better"
"15682","10","YELLOW-00049","2014-09-02 21:36:34+00:00","1","0","0","0","0","0","0","1","1","1","0","0"
"15683","10","YELLOW-00049","2014-10-01 06:31:18+00:00","5","0","0","0","0","0","0","1","1","1","0","0"
"15684","10","YELLOW-00052","2014-09-05 04:05:00+00:00","1","0","0","0","0","0","0","0","1","1","0","0"
"15685","10","YELLOW-00052","2014-10-03 16:08:07+00:00","5","0","0","1","0","0","0","0","0","1","1","to be part o a test group"
"15686","10","YELLOW-00052","2014-10-31 16:49:12+00:00","9","0","0","0","0","0","0","0","0","1","0","0"
"15687","10","YELLOW-00053","2014-09-10 20:48:26+00:00","1","0","1","0","0","0","0","0","1","0","0","0"
"15688","10","YELLOW-00053","2014-11-05 15:03:02+00:00","9","0","0","0","0","1","0","0","0","0","0","0"
"15689","10","YELLOW-00054","2014-09-05 14:03:14+00:00","1","0","0","0","0","0","1","0","1","0","0","0"
"15690","10","YELLOW-00054","2014-10-03 16:46:00+00:00","5","1","0","0","0","0","1","0","1","0","0","0"
"15691","10","YELLOW-00055","2014-09-10 02:43:41+00:00","1","0","0","0","0","0","0","0","0","1","0","0"
"15692","10","YELLOW-00055","2014-10-06 19:09:32+00:00","5","0","0","0","0","0","0","0","0","1","0","0"
"15693","10","YELLOW-00055","2014-11-02 15:51:29+00:00","9","0","0","0","0","0","0","0","0","1","0","0"
"15694","10","YELLOW-00055","2014-11-30 15:26:51+00:00","13","0","0","0","0","0","0","0","1","0","0","0"
"15695","10","YELLOW-00056","2014-09-09 01:02:09+00:00","1","1","0","0","0","1","1","1","1","1","0","0"
"15696","10","YELLOW-00056","2014-10-07 18:20:12+00:00","5","1","0","0","0","1","1","1","1","1","0","0"
"15697","10","YELLOW-00056","2014-11-04 15:14:40+00:00","9","0","0","0","0","1","0","1","1","1","0","0"
"15698","10","YELLOW-00058","2014-09-13 17:34:47+00:00","1","0","0","0","0","0","0","0","1","0","0","0"
"15699","10","YELLOW-00058","2014-10-11 14:50:16+00:00","5","0","0","0","0","1","0","1","1","1","0","0"
"15700","10","YELLOW-00060","2014-09-14 11:59:50+00:00","1","0","0","0","0","1","1","1","1","1","1","0"
"15701","10","YELLOW-00060","2014-10-12 13:03:54+00:00","5","1","0","0","0","0","0","1","0","1","0","0"
"15702","10","YELLOW-00062","2014-09-19 17:53:14+00:00","1","0","0","0","0","0","0","1","1","1","0","0"
"15703","10","YELLOW-00062","2014-10-17 13:54:54+00:00","5","0","0","0","0","0","0","1","1","1","0","0"
"15704","10","YELLOW-00062","2014-11-14 14:44:11+00:00","9","0","0","0","0","0","0","1","0","1","0","0"
"15705","10","YELLOW-00062","2014-12-12 14:08:13+00:00","13","0","0","0","0","0","0","1","0","1","0","0"
"15706","10","YELLOW-00063","2014-09-16 06:40:51+00:00","1","1","0","0","0","0","0","0","0","0","0","0"
"15707","10","YELLOW-00063","2014-10-14 23:51:24+00:00","5","1","0","0","0","1","0","0","0","1","1","good measure"
"15708","10","YELLOW-00063","2014-11-11 15:05:34+00:00","9","0","0","0","0","0","0","0","0","0","1","Information"
"15709","10","YELLOW-00063","2014-12-09 14:30:13+00:00","13","0","0","0","0","0","0","0","0","0","1","0"
"15710","10","YELLOW-00064","2014-09-21 18:57:42+00:00","1","0","0","0","0","0","0","1","0","1","0","0"
"15711","10","YELLOW-00064","2014-10-19 14:39:18+00:00","5","1","0","0","0","0","0","1","1","1","0","0"
"15712","10","YELLOW-00064","2014-11-16 18:25:09+00:00","9","0","0","0","0","0","0","1","1","1","0","0"
"15713","10","YELLOW-00064","2014-12-14 19:06:51+00:00","13","1","0","0","0","0","0","0","1","0","0","0"
"15714","10","YELLOW-00065","2014-09-17 15:18:29+00:00","1","0","0","0","0","1","0","0","0","1","0","0"
"15715","10","YELLOW-00066","2014-09-18 20:07:40+00:00","1","0","0","0","0","1","0","1","1","0","0","0"
"15716","10","YELLOW-00066","2014-10-16 13:03:26+00:00","5","1","1","0","0","0","1","1","0","0","0","0"
"15717","10","YELLOW-00067","2014-09-19 14:30:32+00:00","1","1","0","0","0","1","1","1","1","1","0","0"
"15718","10","YELLOW-00068","2014-09-18 17:44:14+00:00","1","0","1","0","0","0","0","1","1","1","0","0"
"15719","10","YELLOW-00068","2014-10-17 05:28:15+00:00","5","0","0","0","0","1","1","1","1","1","0","0"
"15720","10","YELLOW-00071","2014-09-22 19:07:56+00:00","1","0","0","0","0","0","0","1","1","1","0","0"
"15721","10","YELLOW-00071","2014-10-20 13:06:38+00:00","5","0","0","0","0","0","0","1","0","0","0","0"
"15722","10","YELLOW-00071","2014-11-18 15:45:27+00:00","9","0","0","0","0","0","0","0","0","1","0","0"
"15723","10","YELLOW-00071","2014-12-15 22:12:45+00:00","13","0","0","0","0","0","0","0","0","1","0","0"
"15724","10","YELLOW-00072","2014-09-23 20:56:48+00:00","1","0","0","0","0","1","0","1","1","1","0","0"
"15725","10","YELLOW-00072","2014-10-21 14:36:25+00:00","5","0","0","0","0","0","0","0","1","1","0","0"
"15726","10","YELLOW-00072","2014-11-18 15:06:14+00:00","9","0","0","0","0","0","0","0","0","1","0","0"
"15727","10","YELLOW-00073","2014-09-23 23:34:07+00:00","0","0","0","0","0","0","0","1","0","1","0","0"
"15728","10","YELLOW-00073","2014-10-21 16:25:04+00:00","4","0","0","0","0","0","0","1","0","1","0","0"
"15729","10","YELLOW-00075","2014-09-25 21:13:33+00:00","1","0","0","0","0","0","0","0","1","0","0","0"
"15730","10","YELLOW-00075","2014-10-23 22:02:27+00:00","5","0","0","0","0","0","0","0","0","1","0","0"
"15731","10","YELLOW-00076","2014-09-27 21:05:35+00:00","1","0","0","0","0","0","0","1","0","0","0","0"
"15732","10","YELLOW-00076","2014-10-25 15:43:40+00:00","5","0","0","0","0","0","0","0","0","1","0","0"
"15733","10","YELLOW-00076","2014-11-22 21:02:50+00:00","9","0","0","0","0","0","0","1","0","0","0","0"
"15734","10","YELLOW-00076","2014-12-22 23:59:33+00:00","13","0","0","0","0","0","0","1","0","0","0","0"
"15735","10","YELLOW-00078","2014-09-26 12:58:00+00:00","1","0","0","0","0","0","0","0","1","0","0","0"
"15736","10","YELLOW-00078","2014-10-24 21:09:27+00:00","5","0","0","0","0","0","0","1","0","0","0","0"
"15737","10","YELLOW-00078","2014-11-21 15:08:55+00:00","9","0","0","0","0","0","0","0","1","0","0","0"
"15738","10","YELLOW-00080","2014-09-26 13:00:03+00:00","1","0","0","0","0","0","0","0","1","0","0","0"
"15739","10","YELLOW-00080","2014-10-24 13:34:54+00:00","5","0","0","0","0","0","0","1","1","1","0","0"
"15740","10","YELLOW-00080","2014-11-22 15:09:26+00:00","9","1","1","0","0","1","1","0","1","0","0","0"
"15741","10","YELLOW-00080","2014-12-19 14:07:37+00:00","13","1","1","0","0","1","1","1","1","1","0","0"
"15742","10","YELLOW-00081","2014-10-19 00:49:17+00:00","4","1","0","0","0","1","1","1","1","1","0","0"
"15743","10","YELLOW-00081","2014-12-06 18:41:16+00:00","11","1","0","0","0","0","0","1","1","1","0","0"
"15744","10","YELLOW-00081","2015-01-03 15:46:44+00:00","15","0","0","0","0","0","0","1","0","1","0","0"
"15745","10","YELLOW-00082","2014-09-26 03:59:51+00:00","1","0","0","0","0","0","0","0","0","1","1","Paid Study"
"15746","10","YELLOW-00082","2014-10-24 17:00:05+00:00","5","0","0","0","0","0","0","1","0","1","0","0"
"15747","10","YELLOW-00082","2014-11-21 17:49:20+00:00","9","0","0","0","0","0","0","1","0","1","0","0"
"15748","10","YELLOW-00082","2014-12-20 15:36:20+00:00","13","0","0","0","0","0","0","1","1","1","0","0"
"15749","10","YELLOW-00084","2014-09-26 04:07:22+00:00","1","0","0","0","0","0","0","0","1","0","0","0"
"15750","10","YELLOW-00085","2014-10-09 03:44:28+00:00","2","0","0","0","0","0","0","1","0","1","0","0"
"15751","10","YELLOW-00085","2014-10-24 18:23:03+00:00","5","0","0","0","0","0","0","0","0","1","0","0"
"15752","10","YELLOW-00085","2014-11-21 20:25:15+00:00","9","0","0","0","0","0","0","1","1","1","0","0"
"15753","10","YELLOW-00085","2014-12-20 05:45:48+00:00","13","0","0","0","0","1","0","1","0","0","0","0"
"15754","10","YELLOW-00087","2014-09-28 02:58:46+00:00","1","0","0","0","0","0","0","0","1","0","0","0"
"15755","10","YELLOW-00087","2014-10-26 13:10:00+00:00","5","0","0","0","0","0","0","0","1","0","0","0"
"15756","10","YELLOW-00087","2014-11-23 14:30:51+00:00","9","0","0","0","0","0","0","0","1","0","0","0"
"15757","10","YELLOW-00087","2014-12-21 23:26:37+00:00","13","0","0","0","0","0","0","0","1","0","1","Self help"
"15758","10","YELLOW-00088","2014-09-27 19:32:23+00:00","1","0","0","0","0","1","0","1","0","1","0","0"
"15759","10","YELLOW-00088","2014-10-25 13:12:01+00:00","5","0","0","0","0","1","1","1","1","1","0","0"
"15760","10","YELLOW-00088","2014-11-22 14:08:28+00:00","9","0","1","0","0","1","0","0","0","1","0","0"
"15761","10","YELLOW-00088","2014-12-20 14:08:50+00:00","13","0","0","0","0","0","0","0","1","1","0","0"
"15762","10","YELLOW-00089","2014-09-30 02:03:52+00:00","1","0","1","0","0","1","0","1","0","0","0","0"
"15763","10","YELLOW-00089","2014-10-27 14:02:57+00:00","5","0","0","0","0","0","0","0","0","1","0","0"
"15764","10","YELLOW-00089","2014-11-24 14:11:49+00:00","9","0","1","0","0","0","0","1","0","1","0","0"
"15765","10","YELLOW-00090","2014-09-27 19:11:48+00:00","1","0","0","0","0","1","0","1","0","0","1","curiosity/open to trying something new"
"15766","10","YELLOW-00090","2014-10-25 15:15:17+00:00","5","0","0","0","0","0","0","1","0","1","0","0"
"15767","10","YELLOW-00094","2014-09-29 17:29:13+00:00","1","0","1","0","0","0","1","1","0","1","0","0"
"15768","10","YELLOW-00094","2014-10-27 13:02:55+00:00","5","0","1","0","0","0","1","1","0","1","0","0"
"15769","10","YELLOW-00094","2014-11-24 16:18:25+00:00","9","0","0","0","0","0","0","1","1","1","0","0"
"15770","10","YELLOW-00094","2014-12-22 15:58:52+00:00","13","0","0","0","0","0","0","1","0","1","0","0"
"15771","10","YELLOW-00095","2014-10-01 02:15:13+00:00","1","0","0","0","0","1","0","1","0","0","0","0"
"15772","10","YELLOW-00096","2014-09-29 22:15:23+00:00","1","1","1","0","0","0","0","1","0","1","1","to Improve myself/my view of myself"
"15773","10","YELLOW-00096","2014-10-27 18:57:25+00:00","5","0","1","0","0","0","0","1","0","1","0","0"
"15774","10","YELLOW-00096","2014-11-24 16:14:41+00:00","9","0","1","0","0","0","0","1","1","1","0","0"
"15775","10","YELLOW-00096","2014-12-22 17:07:18+00:00","13","0","0","0","0","0","0","0","0","0","0","0"
"15776","10","YELLOW-00097","2014-09-29 19:50:23+00:00","1","0","0","0","0","1","1","0","0","1","0","0"
"15777","10","YELLOW-00097","2014-10-27 13:13:04+00:00","5","0","0","0","0","1","0","1","0","1","0","0"
"15778","10","YELLOW-00097","2014-11-24 14:21:13+00:00","9","0","0","0","0","0","0","0","0","1","0","0"
"15779","10","YELLOW-00097","2014-12-22 14:12:12+00:00","13","0","0","0","0","0","0","0","0","1","0","0"
"15780","10","YELLOW-00099","2014-09-29 22:16:28+00:00","1","1","0","0","1","1","0","1","1","1","1","to gain compensation"
"15781","10","YELLOW-00099","2014-10-27 13:21:49+00:00","5","1","0","0","0","1","1","1","1","1","0","0"
"15782","10","YELLOW-00101","2014-09-29 17:40:43+00:00","1","1","0","0","0","0","0","1","1","0","0","0"
"15783","10","YELLOW-00101","2014-10-27 13:05:28+00:00","5","0","0","0","0","0","0","0","1","0","0","0"
"15784","10","YELLOW-00101","2014-11-25 06:00:29+00:00","9","0","0","0","0","0","0","0","1","0","0","0"
"15785","10","YELLOW-00101","2014-12-22 14:02:10+00:00","13","0","0","0","0","0","0","1","0","0","0","0"
"15786","10","YELLOW-00104","2014-09-29 18:38:44+00:00","1","0","0","0","0","0","0","1","0","0","0","0"
"15787","10","YELLOW-00104","2014-10-27 13:08:15+00:00","5","0","0","0","0","0","0","1","0","0","0","0"
"15788","10","YELLOW-00104","2014-11-24 14:13:39+00:00","9","0","0","0","0","0","0","1","1","0","0","0"
"15789","10","YELLOW-00104","2014-12-22 15:07:31+00:00","13","0","0","0","0","0","0","1","1","0","0","0"
"15790","10","YELLOW-00105","2014-10-27 22:34:12+00:00","5","0","0","0","0","1","1","1","0","0","0","0"
"15791","10","YELLOW-00105","2014-11-25 15:48:36+00:00","9","0","0","0","0","0","1","1","0","1","0","0"
"15792","10","YELLOW-00105","2014-12-22 16:21:01+00:00","13","0","0","0","0","1","1","1","1","0","0","0"
"15793","10","YELLOW-00108","2014-09-30 05:58:30+00:00","1","0","0","1","0","0","0","1","1","1","1","for the Brighten study"
"15794","10","YELLOW-00108","2014-10-28 16:04:03+00:00","5","0","0","0","0","0","0","1","0","0","0","0"
"15795","10","YELLOW-00108","2014-11-27 18:21:16+00:00","9","0","0","0","0","0","0","1","0","1","0","0"
"15796","10","YELLOW-00108","2014-12-23 17:46:09+00:00","13","0","0","0","0","0","0","1","0","1","0","0"
"15797","10","YELLOW-00111","2014-09-29 18:13:14+00:00","0","0","0","0","0","0","0","0","1","0","0","0"
"15798","10","YELLOW-00112","2014-09-29 21:05:24+00:00","0","1","0","0","0","0","0","0","0","1","0","0"
"15799","10","YELLOW-00112","2014-10-27 14:09:27+00:00","4","0","0","0","0","0","0","0","0","1","0","0"
"15800","10","YELLOW-00112","2014-11-24 15:05:00+00:00","8","0","0","0","0","0","0","0","1","0","0","0"
"15801","10","YELLOW-00112","2014-12-24 14:19:27+00:00","13","0","0","0","0","0","0","0","1","0","0","0"
"15802","10","YELLOW-00113","2014-09-30 16:01:44+00:00","1","0","0","0","0","0","0","0","0","0","1","p"
"15803","10","YELLOW-00118","2014-10-02 01:00:16+00:00","1","1","1","0","0","0","0","0","0","0","0","0"
"15804","10","YELLOW-00118","2014-10-30 16:21:14+00:00","5","1","0","0","0","1","0","1","1","1","0","0"
"15805","10","YELLOW-00118","2014-11-27 15:10:40+00:00","9","1","0","0","0","0","0","1","1","1","0","0"
"15806","10","YELLOW-00118","2014-12-25 16:17:16+00:00","13","1","0","0","0","1","0","1","1","1","0","0"
"15807","10","YELLOW-00119","2014-10-01 02:21:48+00:00","1","0","0","0","0","0","1","1","1","1","0","0"
"15808","10","YELLOW-00119","2014-10-29 16:08:44+00:00","5","0","0","0","0","0","0","1","1","1","0","0"
"15809","10","YELLOW-00119","2014-11-26 18:23:01+00:00","9","0","0","0","0","0","0","1","0","0","1","Survey"
"15810","10","YELLOW-00119","2014-12-24 18:58:13+00:00","13","0","0","0","0","0","0","1","1","1","0","0"
"15811","10","YELLOW-00123","2014-11-14 20:30:41+00:00","1","0","0","0","0","0","0","0","0","0","1","Study"
"15812","10","YELLOW-00124","2014-11-14 23:17:57+00:00","1","0","0","0","0","0","0","1","0","1","0","0"
"15813","10","YELLOW-00124","2014-12-12 16:34:08+00:00","5","0","0","0","0","0","0","0","0","1","0","0"
"15814","10","YELLOW-00124","2015-01-10 15:39:04+00:00","9","0","0","0","0","0","0","0","0","0","1","Survey"
"15815","10","YELLOW-00124","2015-02-06 17:23:13+00:00","13","0","0","0","0","0","0","1","0","1","0","0"
"15816","10","YELLOW-00126","2014-11-24 04:05:52+00:00","2","0","0","0","0","0","0","0","0","1","0","0"
"15817","10","YELLOW-00126","2014-12-23 16:39:54+00:00","6","0","0","0","0","0","0","0","0","1","0","0"
"15818","10","YELLOW-00127","2014-11-17 03:34:46+00:00","1","0","0","1","1","0","0","0","0","0","1","Craiglist ad said participants can get gift card. I thought maybe it could be interesting.  I also thought maybe the app could help improve my lack of focus, difficulties concentrating, and motivation. I havent had a lot of energy lately."
"15819","10","YELLOW-00127","2014-12-16 00:45:30+00:00","5","0","0","0","0","1","1","1","1","1","1","0"
"15820","10","YELLOW-00128","2014-11-14 21:52:03+00:00","1","1","0","0","0","0","0","0","1","1","0","0"
"15821","10","YELLOW-00128","2014-12-13 02:28:23+00:00","5","0","0","0","0","0","0","0","1","0","0","0"
"15822","10","YELLOW-00128","2015-01-10 22:44:58+00:00","9","0","0","0","0","0","0","0","1","0","0","0"
"15823","10","YELLOW-00128","2015-02-07 03:36:47+00:00","13","0","0","0","0","0","0","0","1","0","0","0"
"15824","10","YELLOW-00129","2014-11-14 23:36:10+00:00","1","0","0","0","0","1","0","1","0","0","0","0"
"15825","10","YELLOW-00130","2014-11-15 06:50:46+00:00","1","1","1","0","0","1","0","1","1","1","0","0"
"15826","10","YELLOW-00130","2014-12-13 21:09:12+00:00","5","1","0","0","0","1","1","1","0","0","0","0"
"15827","10","YELLOW-00130","2015-01-10 20:13:39+00:00","9","1","1","0","0","1","0","1","1","1","0","0"
"15828","10","YELLOW-00130","2015-02-07 22:44:04+00:00","13","1","1","0","0","1","0","1","1","1","0","0"
"15829","10","YELLOW-00133","2014-11-15 00:20:29+00:00","1","0","0","0","0","0","0","0","0","1","0","0"
"15830","10","YELLOW-00133","2014-12-13 14:14:57+00:00","5","0","0","0","0","0","0","0","0","1","0","0"
"15831","10","YELLOW-00133","2015-01-10 14:34:04+00:00","9","0","0","0","0","0","0","0","0","1","0","0"
"15832","10","YELLOW-00133","2015-02-08 14:25:57+00:00","13","0","0","0","0","0","0","1","0","0","0","0"
"15833","10","YELLOW-00134","2014-11-14 23:46:13+00:00","0","0","0","0","0","0","0","1","0","1","0","0"
"15834","10","YELLOW-00134","2014-12-12 18:05:51+00:00","4","0","0","0","0","0","0","1","1","1","0","0"
"15835","10","YELLOW-00135","2014-11-14 23:59:42+00:00","0","0","0","0","0","0","0","1","1","1","0","0"
"15836","10","YELLOW-00135","2014-12-12 17:10:29+00:00","4","0","0","0","0","1","0","0","1","1","0","0"
"15837","10","YELLOW-00137","2014-12-12 14:25:40+00:00","4","0","0","0","0","0","0","0","0","1","0","0"
"15838","10","YELLOW-00137","2015-01-09 15:59:52+00:00","8","0","0","0","0","0","0","1","0","0","0","0"
"15839","10","YELLOW-00137","2015-02-06 17:20:07+00:00","12","0","0","0","0","0","0","0","0","0","1","Reward (Amazon credit)"
"15840","10","YELLOW-00138","2014-11-16 02:20:54+00:00","1","0","0","0","0","0","0","0","1","0","0","0"
"15841","10","YELLOW-00138","2014-12-15 14:40:15+00:00","5","0","0","0","0","0","0","1","0","0","0","0"
"15842","10","YELLOW-00139","2014-11-16 20:05:29+00:00","1","1","0","0","0","1","0","1","0","0","0","0"
"15843","10","YELLOW-00139","2014-12-14 18:56:56+00:00","5","0","0","0","0","0","0","1","0","0","0","0"
"15844","10","YELLOW-00139","2015-01-11 20:01:11+00:00","9","0","0","0","0","0","0","0","1","0","0","0"
"15845","10","YELLOW-00139","2015-02-08 20:24:22+00:00","13","0","1","0","0","0","0","0","0","0","0","0"
"15846","10","YELLOW-00140","2014-11-18 02:45:09+00:00","1","0","0","1","0","0","0","0","0","0","1","UCSF study"
"15847","10","YELLOW-00140","2014-12-16 21:15:00+00:00","5","0","0","0","0","0","0","0","0","1","0","0"
"15848","10","YELLOW-00140","2015-01-13 18:43:04+00:00","9","0","0","0","0","0","0","1","0","1","0","0"
"15849","10","YELLOW-00140","2015-02-10 19:49:45+00:00","13","0","0","0","0","0","0","1","0","1","0","0"
"15850","10","YELLOW-00141","2014-11-24 03:23:47+00:00","2","1","1","0","0","0","0","0","1","0","0","0"
"15851","10","YELLOW-00142","2014-11-17 18:00:39+00:00","1","0","0","0","0","1","0","1","1","1","0","0"
"15852","10","YELLOW-00142","2014-12-16 20:00:18+00:00","5","0","0","0","0","1","1","1","1","1","0","0"
"15853","10","YELLOW-00142","2015-01-12 19:29:17+00:00","9","0","0","0","0","1","1","1","1","1","0","0"
"15854","10","YELLOW-00142","2015-02-10 20:46:47+00:00","13","0","0","0","0","1","0","1","1","1","0","0"
"15855","10","YELLOW-00143","2014-11-16 03:49:48+00:00","1","0","0","0","0","0","0","0","0","1","0","0"
"15856","10","YELLOW-00143","2014-12-14 16:11:20+00:00","5","0","0","0","0","0","0","1","0","1","0","0"
"15857","10","YELLOW-00143","2015-01-11 15:03:08+00:00","9","0","0","0","0","0","0","1","0","0","0","0"
"15858","10","YELLOW-00143","2015-02-08 15:21:31+00:00","13","0","0","0","0","0","0","1","0","0","0","0"
"15859","10","YELLOW-00145","2014-11-16 14:58:42+00:00","1","0","0","0","0","0","0","0","0","1","0","0"
"15860","10","YELLOW-00145","2014-12-14 15:09:04+00:00","5","0","1","0","0","0","0","1","0","0","0","0"
"15861","10","YELLOW-00145","2015-01-11 14:01:38+00:00","9","1","1","0","0","1","1","1","1","1","1","0"
"15862","10","YELLOW-00146","2014-11-17 23:30:44+00:00","1","0","0","0","0","1","0","1","0","0","0","0"
"15863","10","YELLOW-00147","2014-11-17 17:28:51+00:00","1","1","0","0","0","1","0","1","1","1","0","0"
"15864","10","YELLOW-00148","2014-11-17 17:29:27+00:00","1","0","0","0","0","0","0","1","0","0","0","0"
"15865","10","YELLOW-00148","2014-12-15 19:00:39+00:00","5","0","0","0","0","0","0","0","0","1","0","0"
"15866","10","YELLOW-00148","2015-01-13 15:42:23+00:00","9","0","0","0","0","0","0","0","0","1","0","0"
"15867","10","YELLOW-00148","2015-02-11 14:31:53+00:00","13","0","0","0","0","0","0","1","1","0","0","0"
"15868","10","YELLOW-00153","2014-11-19 02:45:54+00:00","1","0","0","0","0","0","1","0","0","0","0","0"
"15869","10","YELLOW-00153","2014-12-17 14:57:04+00:00","5","0","0","0","0","0","0","0","0","1","0","0"
"15870","10","YELLOW-00153","2015-01-15 13:06:20+00:00","9","0","0","0","0","0","0","1","0","0","0","0"
"15871","10","YELLOW-00153","2015-02-11 19:27:43+00:00","13","0","0","0","0","0","0","1","0","1","0","0"
"15872","10","YELLOW-00154","2014-11-19 02:50:22+00:00","1","0","0","0","0","1","0","1","1","1","0","0"
"15873","10","YELLOW-00154","2014-12-17 20:33:32+00:00","5","0","0","0","0","1","0","1","1","1","0","0"
"15874","10","YELLOW-00154","2015-01-14 17:08:52+00:00","9","0","0","0","0","1","1","1","1","1","0","0"
"15875","10","YELLOW-00154","2015-02-11 15:19:00+00:00","13","0","0","0","0","1","0","1","1","1","0","0"
"15876","10","YELLOW-00158","2014-11-21 22:05:44+00:00","1","1","0","0","0","1","1","0","1","1","0","0"
"15877","10","YELLOW-00158","2014-12-19 14:04:28+00:00","5","0","0","0","0","0","0","0","1","0","0","0"
"15878","10","YELLOW-00158","2015-01-16 16:06:17+00:00","9","0","0","0","0","0","0","1","0","0","0","0"
"15879","10","YELLOW-00158","2015-02-13 14:09:16+00:00","13","0","0","0","0","0","0","0","1","0","0","0"
"15880","10","YELLOW-00159","2014-11-20 23:50:35+00:00","1","1","0","0","0","1","0","1","0","0","0","0"
"15881","10","YELLOW-00159","2014-12-19 19:20:59+00:00","5","0","0","0","0","0","0","1","0","0","0","0"
"15882","10","YELLOW-00159","2015-01-15 19:51:30+00:00","9","0","0","0","0","0","0","1","0","0","0","0"
"15883","10","YELLOW-00159","2015-02-13 14:01:10+00:00","13","0","0","0","0","0","0","1","0","0","0","0"
"15884","10","YELLOW-00161","2014-11-21 20:38:35+00:00","1","1","1","0","0","1","1","1","0","1","0","0"
"15885","10","YELLOW-00161","2014-12-19 14:05:45+00:00","5","0","1","0","0","0","0","1","1","1","0","0"
"15886","10","YELLOW-00161","2015-01-16 14:10:15+00:00","9","0","0","0","0","1","0","1","1","1","0","0"
"15887","10","YELLOW-00161","2015-02-13 15:16:59+00:00","13","0","1","0","0","1","0","1","1","1","0","0"
"15888","10","YELLOW-00162","2014-11-21 03:25:08+00:00","1","0","0","0","0","1","1","0","1","0","0","0"
"15889","10","YELLOW-00165","2014-12-06 09:11:17+00:00","3","0","0","0","0","1","0","1","1","1","0","0"
"15890","10","YELLOW-00165","2014-12-29 15:40:29+00:00","6","0","0","0","0","0","0","1","1","1","0","0"
"15891","10","YELLOW-00165","2015-01-26 14:02:09+00:00","10","0","1","0","0","0","1","0","0","1","0","0"
"15892","10","YELLOW-00165","2015-02-23 17:48:12+00:00","14","0","0","0","0","0","0","1","0","1","0","0"
"15893","10","YELLOW-00166","2014-11-24 19:09:19+00:00","1","0","0","0","0","0","0","1","1","1","0","0"
"15894","10","YELLOW-00166","2014-12-22 19:47:24+00:00","5","0","0","0","0","0","1","0","0","1","0","0"
"15895","10","YELLOW-00166","2015-01-19 18:11:34+00:00","9","0","0","0","0","0","0","0","0","1","0","0"
"15896","10","YELLOW-00166","2015-02-16 15:02:47+00:00","13","0","0","0","0","0","0","0","1","1","0","0"
"15897","10","YELLOW-00167","2014-11-24 20:43:34+00:00","1","0","0","1","0","0","0","0","0","0","1","Paid participation; mental health betterment; self progress assessment"
"15898","10","YELLOW-00167","2015-01-19 20:40:09+00:00","9","0","0","0","0","0","0","0","0","0","1","Keep track of daily progress"
"15899","10","YELLOW-00169","2014-11-24 04:44:28+00:00","1","0","0","0","0","1","0","1","0","1","0","0"
